,id,address,city,lat_long,name,url,score,text_description
2433,2433,"
14 route de Rouffach, 68000 Colmar, France
",Colmar,"48.07080074,7.34638973",Colmar Hotel,https://www.booking.com/hotel/fr/colmar.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jb2xtYXJICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AtyPwZ8GwAIB0gIkY2VhYWVmMzYtMmJjYy00ZTY3LWJlYjQtMzE5ZmM2ZjZhOTZl2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=e532196e605a0061&srepoch=1676691421&from_sustainable_property_sr=1&from=searchresults,9.0,"[""You're eligible for a Genius discount at Colmar Hotel! To save at this property, all you have to do is "", '.', 'Colmar Hotel is located in Colmar, 1 km from House of the Heads. Colmar Christmas Market - Place des Dominicains is 1.2 km away. It features free WiFi, a 24-hour reception, a bar and a free private parking in front of the hotel.', 'Every room is equipped with a flat-screen TV with satellite channels, a kettle and a private bathroom. Free toiletries and a hair dryer are available in all of the rooms.', 'Free parking and paid secured parking are available on site. Saint-Martin Collegiate Church is 1.1 km from Colmar Hotel, while Colmar Expo is 3.5 km away. The nearest airport is Euro Basel-Mulhouse-Freiburg Airport, 54 km from the property. ']"
2434,2434,"
rdc 7 Rue de la Grenouillère, 68000 Colmar, France
",Colmar,"48.07735560,7.36188900",LE GITE,https://www.booking.com/hotel/fr/le-gite-colmar.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jb2xtYXJICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AtyPwZ8GwAIB0gIkY2VhYWVmMzYtMmJjYy00ZTY3LWJlYjQtMzE5ZmM2ZjZhOTZl2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=e532196e605a0061&srepoch=1676691421&from=searchresults,8.3,"['LE GITE is well located in the centre of Colmar and features a terrace. The 3-star apartment is 300 m from Saint-Martin Collegiate Church.', 'The apartment consists of 1 bedroom, a living room, a fully equipped kitchen with a fridge and a coffee machine, and 1 bathroom with a shower and free toiletries. A flat-screen TV is provided.', 'House of the Heads is 600 m from the apartment, while Colmar Train Station is 1.5 km away. The nearest airport is EuroAirport Basel–Mulhouse–Freiburg Airport, 55 km from LE GITE. ']"
2435,2435,"
5 Rue Victor Huen, 68000 Colmar, France
",Colmar,"48.08079785,7.34216625",BEL APPARTEMENT LUMINEUX,https://www.booking.com/hotel/fr/bel-appartement-lumineux-colmar.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jb2xtYXJICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AtyPwZ8GwAIB0gIkY2VhYWVmMzYtMmJjYy00ZTY3LWJlYjQtMzE5ZmM2ZjZhOTZl2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=e532196e605a0061&srepoch=1676691421&from=searchresults,7.7,"['Featuring a balcony with city views, a garden and a terrace, BEL APPARTEMENT LUMINEUX can be found in Colmar, close to House of the Heads and 1.6 km from Colmar Train Station. This apartment offers free private parking, a 24-hour front desk and free WiFi.', 'The air-conditioned apartment consists of 2 bedrooms, a living room, a fully equipped kitchen with a fridge and a coffee machine, and 2 bathrooms with a shower and a hairdryer. A flat-screen TV with satellite channels, Blu-ray player and DVD player, as well as a CD player are featured.', 'Saint-Martin Collegiate Church is 1.5 km from the apartment, while Colmar Expo is 3.6 km away. The nearest airport is EuroAirport Basel–Mulhouse–Freiburg Airport, 56 km from BEL APPARTEMENT LUMINEUX. ']"
2436,2436,"
27 Rue des Clefs, 68000 Colmar, France
",Colmar,"48.07841990,7.35955640",LA CLE DES TOITS,https://www.booking.com/hotel/fr/la-cle-des-toits-colmar.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jb2xtYXJICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AtyPwZ8GwAIB0gIkY2VhYWVmMzYtMmJjYy00ZTY3LWJlYjQtMzE5ZmM2ZjZhOTZl2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=e532196e605a0061&srepoch=1676691421&from=searchresults,9.6,"[""You're eligible for a Genius discount at LA CLE DES TOITS! To save at this property, all you have to do is "", '.', 'Ideally situated right in the centre of Colmar, LA CLE DES TOITS offers city views and a shared lounge, as well as a terrace. Boasting free private parking, the apartment is in an area where guests can engage in activities such as hiking, skiing and cycling.', 'The air-conditioned apartment consists of 4 bedrooms, a living room, a fully equipped kitchen with a fridge and a coffee machine, and 3 bathrooms with a shower and a hairdryer. Towels and bed linen are available in the apartment.', 'Popular points of interest near the apartment include Saint-Martin Collegiate Church, House of the Heads and Colmar Train Station. The nearest airport is EuroAirport Basel–Mulhouse–Freiburg Airport, 55 km from LA CLE DES TOITS. ']"
2437,2437,"
7 Rue de la Grenouillère, 68000 Colmar, France
",Colmar,"48.07721638,7.36184587",Au Grenier de La Grenouille,https://www.booking.com/hotel/fr/au-grenier-de-la-grenouille.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jb2xtYXJICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AtyPwZ8GwAIB0gIkY2VhYWVmMzYtMmJjYy00ZTY3LWJlYjQtMzE5ZmM2ZjZhOTZl2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=e532196e605a0061&srepoch=1676691421&from=searchresults,9.3,"['Offering free WiFi and city views, Au Grenier de La Grenouille is an accommodation located in the centre of Colmar, just 300 m from Saint-Martin Collegiate Church and 600 m from House of the Heads. This apartment is 28 km from Le Haut Koenigsbourg Castle and 41 km from Parc Expo Mulhouse.', 'The apartment consists of 3 bedrooms, a living room, a fully equipped kitchen with a fridge and a coffee machine, and 1 bathroom with a shower and a hairdryer. Towels and bed linen are provided in the apartment.', 'Colmar Train Station is 1.5 km from the apartment, while Colmar Expo is 3.3 km away. The nearest airport is EuroAirport Basel–Mulhouse–Freiburg Airport, 55 km from Au Grenier de La Grenouille. ']"
2438,2438,"
8 Rue du Pont Rouge, 68000 Colmar, France
",Colmar,"48.08407010,7.34155500",Colmar City Break :-),https://www.booking.com/hotel/fr/colmar-city-break-colmar123.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jb2xtYXJICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AtyPwZ8GwAIB0gIkY2VhYWVmMzYtMmJjYy00ZTY3LWJlYjQtMzE5ZmM2ZjZhOTZl2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=e532196e605a0061&srepoch=1676691421&from_sustainable_property_sr=1&from=searchresults,8.9,"[""You're eligible for a Genius discount at Colmar City Break :-)! To save at this property, all you have to do is "", '.', 'Boasting a shared lounge, a restaurant, and a casino, Colmar City Break:-) offers accommodation in Colmar with free WiFi and city views. It is set 1.4 km from House of the Heads and features a shared kitchen.', 'This apartment is fitted with 3 bedrooms, a kitchen with a fridge and an oven, a flat-screen TV, a seating area and 1 bathroom fitted with a shower. Towels and bed linen are offered in the apartment.', 'Languages spoken at the 24-hour front desk include English, Spanish, French and Portuguese.', ""A children's playground is available on site and both hiking and fishing can be enjoyed within close proximity of the apartment."", 'Saint-Martin Collegiate Church is 1.8 km from Colmar City Break:-), while Colmar Train Station is 2.1 km from the property. The nearest airport is EuroAirport Basel–Mulhouse–Freiburg Airport, 57 km from the accommodation. ']"
2439,2439,"
10 Place de la Mairie, 68000 Colmar, France
",Colmar,"48.08005512,7.35793745","Gîte ""Schongauer"" hypercentre Colmar",https://www.booking.com/hotel/fr/gite-schongauer.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jb2xtYXJICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AtyPwZ8GwAIB0gIkY2VhYWVmMzYtMmJjYy00ZTY3LWJlYjQtMzE5ZmM2ZjZhOTZl2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=e532196e605a0061&srepoch=1676691421&from=searchresults,9.2,"['You\'re eligible for a Genius discount at Gîte ""Schongauer"" hypercentre Colmar! To save at this property, all you have to do is ', '.', 'Gîte ""Schongauer"" hypercentre Colmar, boasting a terrace, is located in Colmar, 300 m from House of the Heads and a 5-minute walk from Saint-Martin Collegiate Church. The accommodation is 3 km from the Colmar Expo and has free WiFi.', 'The apartment includes a kitchen with a dishwasher and an oven, as well as a coffee machine. A flat-screen TV is available.', 'Theater Colmar is 300 m from the apartment, while Unterlinden Museum is a 3-minute from the property. Basel Airport is 59 km away. ']"
2440,2440,"
1 Rue des Américains, 68000 Colmar, France
",Colmar,"48.07245950,7.35641540",Colmar a deux pas de la petite Venise,https://www.booking.com/hotel/fr/colmar-a-deux-pas-de-la-petite-venise.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jb2xtYXJICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AtyPwZ8GwAIB0gIkY2VhYWVmMzYtMmJjYy00ZTY3LWJlYjQtMzE5ZmM2ZjZhOTZl2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=e532196e605a0061&srepoch=1676691421&from=searchresults,,"['Offering city views, Colmar a deux pas de la petite Venise is an accommodation set in Colmar, 800 m from House of the Heads and less than 1 km from Colmar Train Station. This apartment is 500 m from Saint-Martin Collegiate Church and 4 km from Colmar Expo.', 'This apartment comes with 1 bedroom, a living room and a fully equipped kitchen with a fridge and a microwave. For added convenience, the property can provide towels and bed linen for an extra charge.', 'Le Haut Koenigsbourg Castle is 31 km from the apartment, while Parc Expo Mulhouse is 41 km away. The nearest airport is EuroAirport Basel–Mulhouse–Freiburg Airport, 54 km from Colmar a deux pas de la petite Venise. ']"
2441,2441,"
66A Avenue de la République, 68000 Colmar, France
",Colmar,"48.07327390,7.34894650",Bel appartement cosy proche centre ville / gare,https://www.booking.com/hotel/fr/bel-appartement-cosy-proche-centre-ville-gare.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jb2xtYXJICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AtyPwZ8GwAIB0gIkY2VhYWVmMzYtMmJjYy00ZTY3LWJlYjQtMzE5ZmM2ZjZhOTZl2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=e532196e605a0061&srepoch=1676691421&from=searchresults,,"['Bel appartement cosy proche centre ville / gare is situated in Colmar, 200 m from Colmar Train Station, 800 m from House of the Heads, and less than 1 km from Saint-Martin Collegiate Church. It has garden views and free WiFi throughout the property.', 'The apartment features 1 bedroom, a flat-screen TV and a fully equipped kitchen that provides guests with a fridge, an oven, a washing machine, a dishwasher and a microwave. Towels and bed linen are available in the apartment.', 'Colmar Expo is 4.2 km from the apartment, while Le Haut Koenigsbourg Castle is 28 km from the property. The nearest airport is EuroAirport Basel–Mulhouse–Freiburg Airport, 55 km from Bel appartement cosy proche centre ville / gare. ']"
2442,2442,"
1 Rue des Bateliers, 68000 Colmar, France
",Colmar,"48.07333900,7.35810520",Appart'Heim,https://www.booking.com/hotel/fr/appart-39-heim.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jb2xtYXJICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AtyPwZ8GwAIB0gIkY2VhYWVmMzYtMmJjYy00ZTY3LWJlYjQtMzE5ZmM2ZjZhOTZl2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=e532196e605a0061&srepoch=1676691421&from=searchresults,9.7,"[""Set only 700 m from House of the Heads, Appart'Heim is a 3-star property situated conveniently in the centre of Colmar. The 3-star apartment is 1.1 km from Colmar Train Station."", 'The apartment consists of 2 bedrooms, a living room, a fully equipped kitchen with a fridge and a coffee machine, and 1 bathroom with a shower and a hairdryer. Offering free private parking, this 3-star apartment also features free WiFi throughout the property.', ""Saint-Martin Collegiate Church is 400 m from the apartment, while Colmar Expo is 3.9 km away. The nearest airport is EuroAirport Basel–Mulhouse–Freiburg Airport, 54 km from Appart'Heim. ""]"
2443,2443,"
14 Avenue de la Liberté, 68000 Colmar, France
",Colmar,"48.07484600,7.34508620",Appartement cosy,https://www.booking.com/hotel/fr/appartement-cosy-colmar1.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jb2xtYXJICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AtyPwZ8GwAIB0gIkY2VhYWVmMzYtMmJjYy00ZTY3LWJlYjQtMzE5ZmM2ZjZhOTZl2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=e532196e605a0061&srepoch=1676691421&from=searchresults,9.7,"['Appartement cosy in Colmar features accommodation with free WiFi, 600 m from Colmar Train Station, 1.1 km from House of the Heads and 1.3 km from Saint-Martin Collegiate Church. This apartment is 42 km from Parc Expo Mulhouse and 43 km from Mulhouse Train Station.', 'The apartment features 2 bedrooms and a fully fitted kitchen with a fridge and a dishwasher. Towels and bed linen are available in the apartment.', 'Colmar Expo is 3.8 km from the apartment, while Le Haut Koenigsbourg Castle is 28 km from the property. The nearest airport is EuroAirport Basel–Mulhouse–Freiburg Airport, 56 km from Appartement cosy. ']"
2444,2444,"
3 Rue des Moulins, 68000 Colmar, France
",Colmar,"48.08091043,7.35187411",LES MOULINS Très agréable et idéalement situé,https://www.booking.com/hotel/fr/appartement-les-moulins-proche-centre-ville.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jb2xtYXJICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AtyPwZ8GwAIB0gIkY2VhYWVmMzYtMmJjYy00ZTY3LWJlYjQtMzE5ZmM2ZjZhOTZl2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=e532196e605a0061&srepoch=1676691421&from_sustainable_property_sr=1&from=searchresults,8.8,"['Situated in the centre of Colmar, 600 m from House of the Heads and less than 1 km from Saint-Martin Collegiate Church, LES MOULINS Très agréable et idéalement situé offers free WiFi. This apartment is 27 km from Le Haut Koenigsbourg Castle and 42 km from Parc Expo Mulhouse.', 'The apartment has 2 bedrooms, a flat-screen TV with satellite channels, an equipped kitchen with a fridge and an oven, a washing machine, and 1 bathroom with a shower. Towels and bed linen are offered in the apartment.', 'Speaking English and French at the reception, staff are ready to help around the clock.', 'Colmar Train Station is 1.4 km from the apartment, while Colmar Expo is 3 km from the property. The nearest airport is EuroAirport Basel–Mulhouse–Freiburg Airport, 56 km from LES MOULINS Très agréable et idéalement situé. ']"
2445,2445,"
Floor 1 7 Rue de la Porte Neuve, 68000 Colmar, France
",Colmar,"48.07614000,7.35528700","Travel Homes - NewGate 1, elegant, heart of Colmar",https://www.booking.com/hotel/fr/travel-homes-newgate-elegant-heart-of-colmar.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jb2xtYXJICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AtyPwZ8GwAIB0gIkY2VhYWVmMzYtMmJjYy00ZTY3LWJlYjQtMzE5ZmM2ZjZhOTZl2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=e532196e605a0061&srepoch=1676691421&from=searchresults,,"['Located in Colmar, 300 m from House of the Heads and less than 1 km from Colmar Train Station, Travel Homes - NewGate 1, elegant, heart of Colmar provides accommodation with amenities such as free WiFi and a flat-screen TV. This apartment is 28 km from Le Haut Koenigsbourg Castle and 41 km from Parc Expo Mulhouse.', 'The apartment consists of 1 bedroom, a living room, a fully equipped kitchen with a fridge and a coffee machine, and 1 bathroom with a shower. Towels and bed linen are provided in the apartment.', 'Saint-Martin Collegiate Church is 300 m from the apartment, while Colmar Expo is 4.2 km away. The nearest airport is EuroAirport Basel–Mulhouse–Freiburg Airport, 55 km from Travel Homes - NewGate 1, elegant, heart of Colmar. ']"
2446,2446,"
44 Rue du Logelbach, 68000 Colmar, France
",Colmar,"48.08135784,7.34897078","Colmar,appart chaleureux 2 pas centre avec jardin",https://www.booking.com/hotel/fr/colmar-appart-chaleureux-2-pas-centre-avec-jardin.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jb2xtYXJICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AtyPwZ8GwAIB0gIkY2VhYWVmMzYtMmJjYy00ZTY3LWJlYjQtMzE5ZmM2ZjZhOTZl2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=e532196e605a0061&srepoch=1676691421&from=searchresults,Exceptional,"['Located just 700 m from House of the Heads, Colmar, appart chaleureux 2 pas centre avec jardin provides accommodation in Colmar with access to a garden, a terrace, as well as a 24-hour front desk. The accommodation is 1.3 km from the Colmar Train Station and features free WiFi throughout the property.', 'This air-conditioned apartment is equipped with 2 bedrooms, a flat-screen TV, a dining area, and a kitchen with a fridge and an oven. Towels and bed linen are provided in the apartment.', 'Saint-Martin Collegiate Church is 1.1 km from the apartment, while Colmar Expo is 3.2 km away. The nearest airport is EuroAirport Basel–Mulhouse–Freiburg Airport, 57 km from Colmar, appart chaleureux 2 pas centre avec jardin. ']"
